"case","iter","model","mse","intercept","b_X1","b_X2","b_X2sq","b_X1X2"
"double_snorm",12,"ideal",0.00972582622935182,0.510475476449941,1.00265638943395,NA,0.596328964421765,NA
"double_snorm",12,"mixed",0.760013666293373,1.06397707364741,1.04065113977295,0.326357307438606,NA,0.116350160083339
"double_snorm",13,"simple",0.756272226373605,1.13602868427708,1.07979242616779,-0.176224374219662,NA,NA
"double_snorm",13,"ideal",0.00974457438276029,0.505104323779248,0.9963160421642,NA,0.601535695932857,NA
"double_snorm",13,"mixed",0.752787627863599,1.13803730380856,1.07521405460611,-0.164907368692227,NA,-0.0514242408314722
"double_snorm",14,"simple",0.884528244582065,1.12405783230767,0.928025689338728,-0.084368526580494,NA,NA
"double_snorm",14,"ideal",0.0095290819499029,0.498982666210101,0.9890140822298,NA,0.607016987711428,NA
"double_snorm",14,"mixed",0.882378420517104,1.11826541485229,0.923171536545424,-0.0772295384071982,NA,0.0578417349874228
"double_snorm",15,"simple",0.649381207595614,1.1971772626497,1.05463850190657,0.0531452902108367,NA,NA
"double_snorm",15,"ideal",0.00975583451252401,0.508233231282755,1.00186897065249,NA,0.598395239995614,NA
"double_snorm",15,"mixed",0.611407069294495,1.1795674864825,1.03420925616964,0.0297711764760349,NA,0.195387468291688
"double_snorm",16,"simple",0.358221512833115,0.924776710169222,0.91578050594237,-0.294464898956651,NA,NA
"double_snorm",16,"ideal",0.00929895342824602,0.490387963537901,0.997099356154744,NA,0.620232190654951,NA
"double_snorm",16,"mixed",0.355654515183805,0.920151553592855,0.899714052368641,-0.305560624691718,NA,-0.0606481101685965
"double_snorm",17,"simple",0.980631464402038,1.30231427455784,1.0783993559202,-0.00181733249716536,NA,NA
"double_snorm",17,"ideal",0.00966165644539387,0.508869096263027,0.989677164773572,NA,0.599473975697655,NA
"double_snorm",17,"mixed",0.980539307091949,1.30180143249163,1.0792111982097,0.000349484668269252,NA,-0.00810698265727987
"double_snorm",18,"simple",0.724586992267917,1.120298386168,1.12088918040597,-0.177376435102351,NA,NA
"double_snorm",18,"ideal",0.00966128246879111,0.509922262827695,0.990310480582894,NA,0.596417908715188,NA
"double_snorm",18,"mixed",0.724535592331479,1.1194108064022,1.12113894082653,-0.178234751036718,NA,0.00836611968356304
"double_snorm",19,"simple",0.728646969734294,1.10406084438997,0.993770420611737,-0.056038961921662,NA,NA
"double_snorm",19,"ideal",0.009603567632788,0.505177096051917,0.988317547837929,NA,0.601820886776353,NA
"double_snorm",19,"mixed",0.728492375170446,1.10480835571451,0.993043131634236,-0.0552806045683417,NA,-0.0137584913333327
"double_snorm",20,"simple",0.662418644381546,1.05003494668141,1.06019300934857,-0.0707208209433539,NA,NA
"double_snorm",20,"ideal",0.0095265292424261,0.515095619828329,0.992370210317389,NA,0.590744837518708,NA
"double_snorm",20,"mixed",0.660412702791894,1.05293520188185,1.06064748779628,-0.0625964888318568,NA,-0.0564188430597779
"double_snorm",21,"simple",0.751717318188092,1.16217577696014,1.1148811175046,-0.210356030825669,NA,NA
"double_snorm",21,"ideal",0.0095260026083376,0.514973072737525,0.990924027811794,NA,0.592137614552706,NA
"double_snorm",21,"mixed",0.739482653358653,1.147749271065,1.1444633113496,-0.225876633200181,NA,0.112591963584305
"double_snorm",22,"simple",0.570515785579444,1.01390643232732,1.06464257060686,-0.114733178583013,NA,NA
"double_snorm",22,"ideal",0.00948727792490597,0.499189194142846,1.01465330279482,NA,0.608209055990639,NA
"double_snorm",22,"mixed",0.567242144245253,1.0067627888354,1.06160083015537,-0.119318259519479,NA,0.0695702904704952
"double_snorm",23,"simple",0.678546633612087,1.17506790016295,0.992747081561778,0.186637676938304,NA,NA
"double_snorm",23,"ideal",0.00970709025472913,0.500408251133881,1.00099307024444,NA,0.605349853885258,NA
"double_snorm",23,"mixed",0.676799811389316,1.17392577826895,1.0071484989854,0.184556530247231,NA,-0.0439022107127785
"double_snorm",24,"simple",0.726379022410752,1.11489685197161,1.00493370163291,-0.125861123937798,NA,NA
"double_snorm",24,"ideal",0.00946217489367713,0.498155094648648,0.986718458530658,NA,0.608094751159318,NA
"double_snorm",24,"mixed",0.716935595992654,1.10919487348605,1.0467563965319,-0.120911478263825,NA,-0.116474840248369
"double_snorm",25,"simple",1.0547655751472,1.15199946373857,0.882045054738112,0.140066044919938,NA,NA
"double_snorm",25,"ideal",0.00970623879198379,0.502412583700341,0.996949619400586,NA,0.603728331149954,NA
"double_snorm",25,"mixed",0.959397487205666,1.08689677526399,0.941653795052276,0.0850348493286442,NA,-0.336164432858904
"double_snorm",26,"simple",0.914555136665745,1.20129848297486,1.1254063570231,-0.331062569353471,NA,NA
"double_snorm",26,"ideal",0.00949775136653539,0.494600976547761,0.999813209639627,NA,0.609671858181349,NA
"double_snorm",26,"mixed",0.903991370749635,1.19654242927121,1.11332400476277,-0.317676045342187,NA,-0.0953447275224539
"double_snorm",27,"simple",0.571179896016265,1.10915884505219,0.904455009272928,-0.261308093635393,NA,NA
"double_snorm",27,"ideal",0.00962351835999647,0.497502627255664,1.0026756795912,NA,0.609031965559448,NA
"double_snorm",27,"mixed",0.569696318995855,1.10695113692196,0.909337265278497,-0.253610862469042,NA,0.037283451949095
"double_snorm",28,"simple",0.425300062344414,1.02632780629084,0.855235225762072,-0.0991053435184019,NA,NA
"double_snorm",28,"ideal",0.00927508772354991,0.493742993809795,0.989275636821214,NA,0.61656384667579,NA
"double_snorm",28,"mixed",0.418155538825787,1.02064131866678,0.87989514791719,-0.0913580356754154,NA,0.100454983284226
"double_snorm",29,"simple",0.41902654811481,1.03471607470997,0.99266277840916,0.0264603463294437,NA,NA
"double_snorm",29,"ideal",0.00945082262046909,0.509865930473244,1.01753239544905,NA,0.598133151119742,NA
"double_snorm",29,"mixed",0.409645210304957,1.02906467892836,0.959011766926445,0.00862050964489063,NA,-0.115689267442501
"double_snorm",30,"simple",0.315615719266868,1.00025899864145,0.930272107822783,-0.147255384049354,NA,NA
"double_snorm",30,"ideal",0.00962243396659584,0.51550508602789,0.992274782669782,NA,0.589841246640313,NA
"double_snorm",30,"mixed",0.312659940552251,1.00430700115764,0.927681064314369,-0.144866963207626,NA,0.0607278024443
"double_snorm",31,"simple",0.744078704730786,1.12793478579476,1.01262407643972,0.19332194669018,NA,NA
"double_snorm",31,"ideal",0.00944538610261366,0.493405195102746,1.00183227319263,NA,0.612347212373814,NA
"double_snorm",31,"mixed",0.717899726115369,1.13139704819488,1.00536829514192,0.234065098147415,NA,-0.181979964403034
"double_snorm",32,"simple",0.502654580918008,1.07660396030005,0.927126396281787,-0.10901832351603,NA,NA
"double_snorm",32,"ideal",0.00963821851578017,0.513203922335333,1.00657205308398,NA,0.593429391432857,NA
"double_snorm",32,"mixed",0.502472799446569,1.07640588808076,0.924822393804542,-0.10579637469401,NA,0.0140897665799313
"double_snorm",33,"simple",1.46503499811896,1.27852007433177,1.18966646794418,-0.108660065305796,NA,NA
"double_snorm",33,"ideal",0.00970974830864879,0.50201104447137,0.996824687935342,NA,0.603495735608203,NA
"double_snorm",33,"mixed",1.46414444601798,1.27761708462549,1.18444206918984,-0.101249993734996,NA,-0.0277865688062346
"double_snorm",34,"simple",1.27581431430708,1.30539598199334,1.07276952041567,0.086508241719524,NA,NA
"double_snorm",34,"ideal",0.00964942520422155,0.507231701546221,1.0116882633749,NA,0.599974144219328,NA
"double_snorm",34,"mixed",1.11421214552257,1.24617475699567,1.06137850979289,0.0762433515774956,NA,0.405884960951325
"double_snorm",35,"simple",0.471363776757576,1.03908144191629,1.07757142651882,0.190109713830533,NA,NA
"double_snorm",35,"ideal",0.00938360821360368,0.498279795048353,0.982367042876614,NA,0.610289667629241,NA
"double_snorm",35,"mixed",0.470124345208408,1.04312062259287,1.06563994863818,0.181399032923347,NA,0.0333303607482963
"double_snorm",36,"simple",1.09312425507741,1.21981926920565,0.83173026929225,-0.147724355830552,NA,NA
"double_snorm",36,"ideal",0.00949649279781839,0.495839611075506,0.998332825702561,NA,0.609021785811722,NA
"double_snorm",36,"mixed",0.954857334790886,1.14170550987256,0.860633987687797,-0.0516861983722505,NA,0.34683515625596
"double_snorm",37,"simple",0.740363775319703,1.04913693125666,1.15956923256658,0.257795445156375,NA,NA
"double_snorm",37,"ideal",0.00957698965908118,0.505272414571416,1.01317193370923,NA,0.600777989927111,NA
"double_snorm",37,"mixed",0.733752351680979,1.05247247169618,1.13565218118175,0.235384251130471,NA,0.0746389372313702
"double_snorm",38,"simple",0.524392362754812,1.04354621821667,0.983806129061217,0.252061680132915,NA,NA
"double_snorm",38,"ideal",0.00951036886455801,0.49470326915132,0.996202565159136,NA,0.612121647735655,NA
"double_snorm",38,"mixed",0.45220585221362,1.00819351703938,1.00206827951614,0.185011829158423,NA,-0.231781385103059
"double_snorm",39,"simple",0.440856453821363,1.01726726887657,0.982134169017245,-0.0716950398105376,NA,NA
"double_snorm",39,"ideal",0.00951304204870952,0.505564774231616,0.984861921667863,NA,0.600020891916125,NA
"double_snorm",39,"mixed",0.433539707362042,1.01557695229308,1.00036796415871,-0.0653075530942824,NA,0.106701626179282
"double_snorm",40,"simple",0.521124182098293,1.10155042133498,0.940624572872333,0.0761939714378004,NA,NA
"double_snorm",40,"ideal",0.00951673128051232,0.519075783198677,0.997257129647909,NA,0.587239301439501,NA
"double_snorm",40,"mixed",0.510715239623239,1.09981903413977,0.919606433291882,0.0690376880186827,NA,-0.118575259058949
"double_snorm",41,"simple",0.548699450420009,1.07446218394934,0.876523653387474,0.0337339279556279,NA,NA
"double_snorm",41,"ideal",0.00971703677784382,0.507022667576228,0.99293771397683,NA,0.59937722093796,NA
"double_snorm",41,"mixed",0.46237593705375,1.00128419241877,0.86473656778141,-0.0459388866240999,NA,-0.307263812956301
"double_snorm",42,"simple",0.597049700731468,1.09595585228845,1.05767460635057,0.339538578249858,NA,NA
"double_snorm",42,"ideal",0.00952742116428594,0.51287057437262,1.01405175716658,NA,0.594628958665349,NA
"double_snorm",42,"mixed",0.593352503218812,1.09267693907363,1.05325165791994,0.338011466729434,NA,0.0672482038876798
"double_snorm",43,"simple",0.779466200917088,1.04858066730291,0.95359326495424,0.0836309094637555,NA,NA
"double_snorm",43,"ideal",0.00923736830078409,0.517660647643152,1.01656902524432,NA,0.589336831994851,NA
"double_snorm",43,"mixed",0.659399009141875,0.972774672669323,0.793122466427261,0.181856545781575,NA,0.409497580818401
"double_snorm",44,"simple",0.522308661158672,1.11598169340386,0.974049830981698,0.0186553733425208,NA,NA
"double_snorm",44,"ideal",0.00970975352800328,0.503009849876441,0.993995459089883,NA,0.603627460291204,NA
"double_snorm",44,"mixed",0.515366530151904,1.10464597984386,0.985153430759178,0.0163670256302042,NA,0.0743894657131461
"double_snorm",45,"simple",0.943856254257804,1.1733219345018,1.14112159892859,-0.0103592341253753,NA,NA
"double_snorm",45,"ideal",0.0093707855990637,0.493810255936901,0.989005320584637,NA,0.6115147849472,NA
"double_snorm",45,"mixed",0.916484489969543,1.1788593021498,1.10243032735437,0.0276197940367876,NA,-0.166949369275264
"double_snorm",46,"simple",1.03515180744732,1.19734655528579,0.850966468621633,-0.0438237520462498,NA,NA
"double_snorm",46,"ideal",0.00954941005094526,0.497623347324909,1.00983492485825,NA,0.60720478923812,NA
"double_snorm",46,"mixed",1.0160647241833,1.18252338944372,0.872499376652423,-0.0672368266375148,NA,-0.141284489511747
"double_snorm",47,"simple",0.674935368522212,1.11808043867113,1.0571656033057,-0.021705338330759,NA,NA
"double_snorm",47,"ideal",0.00969338253940785,0.511379296942639,0.995620633821334,NA,0.594894066804664,NA
"double_snorm",47,"mixed",0.664554765032191,1.1179902058387,1.03824101326431,-0.0256560261616277,NA,0.120736128176427
"double_snorm",48,"simple",0.52764431712496,1.15942564020158,0.936698055944869,0.065112661253277,NA,NA
"double_snorm",48,"ideal",0.00971823035255316,0.506059029857087,0.99291395176587,NA,0.600952342035159,NA
"double_snorm",48,"mixed",0.516402076327574,1.16049145915063,0.929383735055287,0.0667748406010936,NA,-0.120024406217493
"double_snorm",49,"simple",0.757237173237991,1.13214390715311,0.948435797115583,0.0152382511280447,NA,NA
"double_snorm",49,"ideal",0.00968176846162384,0.49993145436058,1.00016834710057,NA,0.606320022514561,NA
"double_snorm",49,"mixed",0.752547511819963,1.13826278747414,0.936964917004636,0.0150104615158353,NA,-0.0711783279582183
"double_snorm",50,"simple",0.82476333576966,1.08957167006689,1.08381211008647,-0.097100819561586,NA,NA
"double_snorm",50,"ideal",0.00959200655941777,0.509469369652937,1.01243610457362,NA,0.597105670746948,NA
"double_snorm",50,"mixed",0.8244840333607,1.09076028545594,1.0837076663502,-0.0955629415502621,NA,-0.0168856951989682
"double_snorm",51,"simple",1.13329948755343,1.2228091150713,0.913200204087977,0.20964171960127,NA,NA
"double_snorm",51,"ideal",0.00951574992205786,0.507719896620992,1.01639728248591,NA,0.599680578464232,NA
"double_snorm",51,"mixed",1.07924862856413,1.24459021750076,0.961694128299244,0.263728251924306,NA,0.252078061699349
"double_snorm",52,"simple",0.370254166576911,1.01062082728345,0.978289923795469,0.00142670687704096,NA,NA
"double_snorm",52,"ideal",0.00962423188823495,0.497615991693284,1.00428377087947,NA,0.611311973207824,NA
"double_snorm",52,"mixed",0.370197850309868,1.01092423126208,0.977594568494976,-0.000111484761049025,NA,-0.00745672763202359
"double_snorm",53,"simple",0.536792159896946,1.05081341119621,0.976287761568442,-0.0221775377720244,NA,NA
"double_snorm",53,"ideal",0.00975439485424439,0.504270189440976,1.00026477863265,NA,0.60245045621272,NA
"double_snorm",53,"mixed",0.532843908644546,1.04880936344278,0.978159780656479,-0.0137371835330537,NA,0.0624049991959699
"double_snorm",54,"simple",0.892894347405757,1.12172595464153,1.00142049896112,-0.178241379680654,NA,NA
"double_snorm",54,"ideal",0.0096007157062576,0.502028720782834,0.988279888683886,NA,0.603207186394962,NA
"double_snorm",54,"mixed",0.890360920153476,1.12661351384434,0.995555791966173,-0.17671933923809,NA,0.0480508443879694
"double_snorm",55,"simple",0.672707828714276,1.08422238778182,1.00876573478114,-0.057208892410946,NA,NA
"double_snorm",55,"ideal",0.00965795708406526,0.503058311318248,1.00874679366209,NA,0.60317252873589,NA
"double_snorm",55,"mixed",0.623298111181594,1.06997656959843,1.05953415546754,-0.0423085049518963,NA,-0.210596719528056
"double_snorm",56,"simple",0.379356892048758,0.990998765175338,0.992587444793488,0.102451138037269,NA,NA
"double_snorm",56,"ideal",0.0090630763411893,0.520060890468623,0.982831294748069,NA,0.581954437240973,NA
"double_snorm",56,"mixed",0.375921591561664,0.991412597264257,0.988772727195391,0.0999690566770741,NA,-0.0660571039044429
"double_snorm",57,"simple",1.00482377494053,1.12985210111848,0.898526557033476,-0.0070228456997551,NA,NA
"double_snorm",57,"ideal",0.00968096794702972,0.500727270869729,1.00185700004012,NA,0.605473670711832,NA
"double_snorm",57,"mixed",0.988966199032047,1.11878208392789,0.886054871907349,0.00759796955210542,NA,0.1292665117868
"double_snorm",58,"simple",0.686570491911098,1.12398337479614,0.954108544788386,0.0531080562386366,NA,NA
"double_snorm",58,"ideal",0.00970270843006376,0.501406466918239,0.995891831657155,NA,0.604768930019166,NA
"double_snorm",58,"mixed",0.630747894399175,1.0886360414086,0.907116351234691,0.0808826709368905,NA,0.238212306174448
"double_snorm",59,"simple",0.75846749916324,1.17018312193717,0.932364552374332,0.130220975918493,NA,NA
"double_snorm",59,"ideal",0.00960657669328861,0.512158939855167,1.00908280883942,NA,0.594599416896605,NA
"double_snorm",59,"mixed",0.745883645412043,1.17636956477269,0.957954168877207,0.121663476843931,NA,-0.102756918952231
"double_snorm",60,"simple",1.13919421500391,1.18244244528943,0.991004482513305,0.233395468276278,NA,NA
"double_snorm",60,"ideal",0.00968339644717984,0.506965321643497,0.990467511475447,NA,0.599099889498385,NA
"double_snorm",60,"mixed",1.13028256168752,1.17861287559999,1.00333406066035,0.227070212890508,NA,-0.0978296171104792
"double_snorm",61,"simple",0.540133052086859,1.02341596929201,0.990369601878889,-0.0850727386337184,NA,NA
"double_snorm",61,"ideal",0.0094289699813137,0.507670522049102,1.01879144602241,NA,0.597415922715505,NA
"double_snorm",61,"mixed",0.536633404489668,1.02465690108819,0.995386064037978,-0.0854911438470404,NA,0.0665601162740897
"double_snorm",62,"simple",0.805897815307037,1.15465826500525,0.975136259166235,-0.104972387358106,NA,NA
"double_snorm",62,"ideal",0.00956065756132354,0.513101904380634,0.990999197336875,NA,0.592821839471745,NA
"double_snorm",62,"mixed",0.769793784413366,1.12853597235545,1.00216645529219,-0.126546547752068,NA,-0.203308874854373
"double_snorm",63,"simple",0.773489742102401,1.1353489445008,0.974483039779759,0.0804679242123713,NA,NA
"double_snorm",63,"ideal",0.00971582449206541,0.508139889261225,0.993192814443357,NA,0.59884264926186,NA
"double_snorm",63,"mixed",0.764501856727384,1.13022185345584,1.00010188005404,0.0752193958248879,NA,0.102015544381467
"double_snorm",64,"simple",0.533378347376691,1.05308979296817,1.04628186043121,0.0472646229167442,NA,NA
"double_snorm",64,"ideal",0.00953796727496737,0.499783233666911,1.01246309386273,NA,0.605590825834147,NA
"double_snorm",64,"mixed",0.531203686040057,1.04832251723318,1.04268275853082,0.0563798458353128,NA,-0.0499173338171395
"double_snorm",65,"simple",0.771870409524242,1.11255834659175,1.21743368679824,0.147653697510957,NA,NA
"double_snorm",65,"ideal",0.00972410713140732,0.50243265896205,0.996291600659623,NA,0.604006618194935,NA
"double_snorm",65,"mixed",0.744399032545528,1.10609954581228,1.23805630596996,0.0795180841443279,NA,0.183816214143271
"double_snorm",66,"simple",0.454981084027974,0.988909448442784,1.05371526244165,-0.0859853658169249,NA,NA
"double_snorm",66,"ideal",0.00962922839442268,0.509815128940065,1.01146334109741,NA,0.597600170956486,NA
"double_snorm",66,"mixed",0.444310154564116,0.984939691441355,1.05343648498812,-0.0893045304878272,NA,-0.107457088094758
"double_snorm",67,"simple",0.877589496162987,1.169202113619,0.987292093556654,-0.0156139157179171,NA,NA
"double_snorm",67,"ideal",0.00972609782600405,0.506283434509585,0.993814311438911,NA,0.599652048841538,NA
"double_snorm",67,"mixed",0.872638260307629,1.17350892806989,0.98260125182482,-0.022971506189629,NA,-0.0734418631590583
"double_snorm",68,"simple",0.721020308826754,1.14932436162194,1.00040295477855,-0.272981205393513,NA,NA
"double_snorm",68,"ideal",0.00948788828555094,0.512876214479807,1.01359935923686,NA,0.594001213264216,NA
"double_snorm",68,"mixed",0.717868416112037,1.14490816738199,0.985220960252614,-0.272619278461617,NA,-0.0461287339740327
"double_snorm",69,"simple",0.304110504865704,0.953700848737656,1.08170104132487,0.00534290985724964,NA,NA
"double_snorm",69,"ideal",0.00932264302640647,0.49046508100405,0.984912188465391,NA,0.619331876733062,NA
"double_snorm",69,"mixed",0.303583950810942,0.953851626330138,1.07780680234083,0.0027683872683623,NA,0.025061295436455
"double_snorm",70,"simple",0.680000106516871,1.10474641681542,1.17676259167114,-0.0372360248378032,NA,NA
"double_snorm",70,"ideal",0.0094454255293365,0.51730045937977,1.01332689830058,NA,0.58925024955061,NA
"double_snorm",70,"mixed",0.678060115061732,1.106081080367,1.17171623866096,-0.0259032544296572,NA,-0.0465820049598045
"double_snorm",71,"simple",0.834048927864048,1.228196679116,1.10242828871071,0.0649551625948792,NA,NA
"double_snorm",71,"ideal",0.009743276011044,0.504874405753087,1.00328456287493,NA,0.601486992684978,NA
"double_snorm",71,"mixed",0.833695939771977,1.22998450803801,1.10233161258488,0.0669575692184312,NA,-0.0146319092826686
"double_snorm",72,"simple",0.654005487278614,1.17308789350798,0.933029659238143,0.176740322704155,NA,NA
"double_snorm",72,"ideal",0.00930166879204807,0.503223972730004,0.979179862230623,NA,0.603059077709342,NA
"double_snorm",72,"mixed",0.643060829002435,1.16036791671827,0.916851807270699,0.164462710286541,NA,-0.107792629549227
"double_snorm",73,"simple",0.804175952264986,1.05004566018417,1.03038587769095,-0.104126733261863,NA,NA
"double_snorm",73,"ideal",0.00955436987233757,0.500881477902252,1.00959425755775,NA,0.606932206873016,NA
"double_snorm",73,"mixed",0.782282648122047,1.05376896144307,1.03550877906214,-0.109119454275822,NA,-0.144603825086404
"double_snorm",74,"simple",0.726985094681672,0.997849637181817,0.979879764303425,0.293128389443474,NA,NA
"double_snorm",74,"ideal",0.00970045210861809,0.501908477220544,0.997449214850787,NA,0.605100742879041,NA
"double_snorm",74,"mixed",0.581429953366629,0.939191830639321,0.925973878250318,0.301787928795382,NA,0.373096531355842
"double_snorm",75,"simple",0.702184483835178,1.16766695198812,1.13186464063569,0.145998600968846,NA,NA
"double_snorm",75,"ideal",0.00969726606963692,0.505015747625878,1.00778535922634,NA,0.602010629663586,NA
"double_snorm",75,"mixed",0.700516666470949,1.17113459857744,1.13555971540098,0.143892689989339,NA,0.0412952975752227
"double_snorm",76,"simple",0.652436806647159,1.05274297731771,0.959432042753955,0.0192478904636321,NA,NA
"double_snorm",76,"ideal",0.00967244592985831,0.505077695390121,1.01053922666272,NA,0.602182811637984,NA
"double_snorm",76,"mixed",0.651952659702468,1.05226813142969,0.954932548526676,0.0229850246333484,NA,0.0289089368278829
"double_snorm",77,"simple",0.51302956913434,1.06238415547573,0.980220304118909,-0.158545048160232,NA,NA
"double_snorm",77,"ideal",0.00958680305423976,0.504362327043273,0.986924665517932,NA,0.601394834059432,NA
"double_snorm",77,"mixed",0.512773157118134,1.06238468291053,0.979507776951881,-0.157231806944947,NA,0.0182581180502742
"double_snorm",78,"simple",0.664571721153631,1.13558328689805,1.08561392530513,-0.0768977677906398,NA,NA
"double_snorm",78,"ideal",0.00975478891522993,0.504891032072733,0.997575256188296,NA,0.601441642841773,NA
"double_snorm",78,"mixed",0.644732089366313,1.11400421217123,1.05941343672028,-0.063516197712229,NA,-0.151993291080433
"double_snorm",79,"simple",0.913162948187752,1.09812355332605,1.0430977967536,0.289664819035184,NA,NA
"double_snorm",79,"ideal",0.0097452458081193,0.504651884363076,1.00255835171461,NA,0.601824766397684,NA
"double_snorm",79,"mixed",0.845232853113227,1.06680538777058,0.95153495382303,0.276488436930138,NA,0.255392912583228
"double_snorm",80,"simple",0.946717084950424,1.15302921700407,0.96505875242227,-0.221270765952952,NA,NA
"double_snorm",80,"ideal",0.00969429141214168,0.501784842305857,0.996496383102144,NA,0.604385073867262,NA
"double_snorm",80,"mixed",0.938896883086331,1.15103762247654,0.960134831600776,-0.214120429093319,NA,0.0801593171076025
"double_snorm",81,"simple",0.663579703834196,1.05254605558743,0.942176397640404,-0.0478742008481627,NA,NA
"double_snorm",81,"ideal",0.00959954947006478,0.498090815883692,0.99446946038864,NA,0.608480486990791,NA
"double_snorm",81,"mixed",0.662005125364984,1.04883265431842,0.946259077933017,-0.0397505571401138,NA,0.0453096092147207
"double_snorm",82,"simple",0.454364997620074,1.01883664947791,0.986512679602911,0.27901841129753,NA,NA
"double_snorm",82,"ideal",0.00973000923730115,0.504789891783661,0.995077866252845,NA,0.601699506386176,NA
"double_snorm",82,"mixed",0.448318813295616,1.01286857149497,0.986782019194768,0.28105269024556,NA,0.0781601858818
"double_snorm",83,"simple",0.435002544972989,1.08886266991757,1.018684212365,-0.0822919367192188,NA,NA
"double_snorm",83,"ideal",0.00946356554168289,0.508549925180782,0.982157127680964,NA,0.597194607374287,NA
"double_snorm",83,"mixed",0.424856507601868,1.06756940117378,1.00190030637679,-0.0817758502668096,NA,-0.118258952473467
"double_snorm",84,"simple",0.632854070165892,1.08645471554447,0.897582572080943,-0.253860689769326,NA,NA
"double_snorm",84,"ideal",0.00954654272534551,0.504941760793532,0.985695747592462,NA,0.599163079726999,NA
"double_snorm",84,"mixed",0.63285315822059,1.08643207455383,0.897567568900967,-0.254181923379372,NA,-0.00100983942119761
"double_snorm",85,"simple",0.652191965215328,0.992187841661709,1.00196484095848,0.211573692313099,NA,NA
"double_snorm",85,"ideal",0.00937788547155631,0.500166777599726,1.01472887781666,NA,0.609437184775633,NA
