"case","iter","model","mse","intercept","b_X1","b_X2","b_X2sq","b_X1X2"
"double_snorm",26,"ideal",0.0184030962591527,0.49701810749275,1.01021650787641,NA,0.600427271674855,NA
"double_snorm",26,"mixed",1.30821544809356,1.04193176531474,1.09133271856658,-0.151504731936396,NA,0.0345137398944991
"double_snorm",27,"simple",0.315020683919056,0.963831817740606,1.02099708284955,0.0379230559506336,NA,NA
"double_snorm",27,"ideal",0.00893293041159321,0.503979385460422,0.996891549832305,NA,0.585148821473328,NA
"double_snorm",27,"mixed",0.317156314230371,0.96349850961683,1.02109966183517,0.0385937773951965,NA,0.00978073781324951
"double_snorm",28,"simple",0.529265907856931,1.19644347247513,1.08508833463246,0.247074835513946,NA,NA
"double_snorm",28,"ideal",0.0136567645245776,0.506434588650819,1.0095947904016,NA,0.592488382974908,NA
"double_snorm",28,"mixed",0.505393332673835,1.19904710476879,1.06714284717416,0.233137760685127,NA,0.100992844287051
"double_snorm",29,"simple",0.327843119318827,1.03101038929265,0.980741244083573,-0.173380544347084,NA,NA
"double_snorm",29,"ideal",0.0107727535004566,0.468424481783217,1.0008931022278,NA,0.61635077407146,NA
"double_snorm",29,"mixed",0.328396646441362,1.03165678424571,0.982889299190548,-0.175879267454326,NA,-0.0181837521599726
"double_snorm",30,"simple",0.781405514120454,0.956585843052242,0.865168241266004,0.377012448750777,NA,NA
"double_snorm",30,"ideal",0.00630036449896936,0.497132427417954,0.986302301165876,NA,0.603388197916586,NA
"double_snorm",30,"mixed",0.785872646763135,0.959734974736211,0.905443440309059,0.333088923379824,NA,-0.188292306041488
"double_snorm",31,"simple",0.390059312677789,1.10427923389182,1.02982631113291,-0.258776941260073,NA,NA
"double_snorm",31,"ideal",0.0102394830277349,0.531194202068102,1.00202930093118,NA,0.581585478661929,NA
"double_snorm",31,"mixed",0.377039827902701,1.09684758688272,1.05504957502509,-0.22111428166964,NA,0.252719486335165
"double_snorm",32,"simple",0.308138964636769,1.2573930484944,1.07273705134653,0.159728492244202,NA,NA
"double_snorm",32,"ideal",0.00442069888215326,0.486551368247465,0.98818737271798,NA,0.610005603121738,NA
"double_snorm",32,"mixed",0.314667235094809,1.25572770186423,1.07349500843131,0.157210484400723,NA,0.0450239498982644
"double_snorm",33,"simple",1.06278765527349,1.07977935655731,0.985807796144036,-0.177910492125771,NA,NA
"double_snorm",33,"ideal",0.01442907882935,0.495493251000677,1.02486999183313,NA,0.598878416764785,NA
"double_snorm",33,"mixed",1.12232676391631,1.07581223527946,0.986128564094022,-0.174608991653743,NA,0.0307572690208697
"double_snorm",34,"simple",0.207163430889246,1.10715675057996,1.04963328043577,-0.135511547290257,NA,NA
"double_snorm",34,"ideal",0.0128869545122974,0.493742985286262,0.99309508797291,NA,0.60045046720973,NA
"double_snorm",34,"mixed",0.205092372141214,1.10582057181173,1.05071932784866,-0.133692632843842,NA,-0.0133580075994838
"double_snorm",35,"simple",0.604214745595961,1.07749870132481,0.976665757026263,-0.0173538404368148,NA,NA
"double_snorm",35,"ideal",0.0114412030101461,0.502232144949406,1.00332428482943,NA,0.597073682708099,NA
"double_snorm",35,"mixed",0.636131927408815,1.06920961513164,0.963334888143095,-0.0277184810318627,NA,0.144206696149492
"double_snorm",36,"simple",0.41832227991178,1.07361472534086,0.982007724053554,0.126896885782592,NA,NA
"double_snorm",36,"ideal",0.0132992042761812,0.488782446696552,0.992990719708966,NA,0.609301103325064,NA
"double_snorm",36,"mixed",0.418338290702346,1.07360697426834,0.982031940303079,0.126902992419426,NA,-0.000115306513919853
"double_snorm",37,"simple",1.69675767374733,0.928014094902143,1.04572493438089,0.436409178366674,NA,NA
"double_snorm",37,"ideal",0.00898696731034912,0.482444097139712,0.986608636583416,NA,0.608957073951118,NA
"double_snorm",37,"mixed",1.76231547995045,0.916381462663886,0.969817772599125,0.429982954236615,NA,0.239174954572776
"double_snorm",38,"simple",0.67670175095695,0.970160902057072,0.945655728110852,0.0110295146275127,NA,NA
"double_snorm",38,"ideal",0.013105813006976,0.497938561182605,0.997810983053058,NA,0.603694328369928,NA
"double_snorm",38,"mixed",0.746676563064798,0.969020149781576,0.962401657510986,0.0263120630666233,NA,0.0973350761579008
"double_snorm",39,"simple",1.42809370869553,1.17934306295318,1.12469041252619,-0.0958673313845601,NA,NA
"double_snorm",39,"ideal",0.010255365424669,0.49483873501035,1.00483600860633,NA,0.607418686106699,NA
"double_snorm",39,"mixed",1.41246150139043,1.12898884992646,1.12950463923269,-0.173275865708012,NA,0.237599041435027
"double_snorm",40,"simple",1.04085287450981,0.932918044547695,1.09882259790952,0.191275633878572,NA,NA
"double_snorm",40,"ideal",0.00679397352699168,0.498958030967371,0.988549669622513,NA,0.594639739294043,NA
"double_snorm",40,"mixed",0.882884894580928,0.927057268180128,1.12304494269275,0.221716863904766,NA,-0.135128080185015
"double_snorm",41,"simple",2.06155352058234,1.22749206508438,0.873523702076892,-0.224204463530321,NA,NA
"double_snorm",41,"ideal",0.00695166784116987,0.52000746816307,1.00804411223918,NA,0.593661891538195,NA
"double_snorm",41,"mixed",2.24245263748976,1.21853336444853,0.857689664731564,-0.229366626070529,NA,-0.116158039625415
"double_snorm",42,"simple",1.05068473589227,0.971859270314485,1.02997102051699,0.131480282438669,NA,NA
"double_snorm",42,"ideal",0.00354510109683635,0.495590526720248,0.996504887767291,NA,0.599709084171455,NA
"double_snorm",42,"mixed",1.10081751271636,0.908575440532272,1.1078682493178,0.200007643926802,NA,-0.319780893472345
"double_snorm",43,"simple",1.17573970414237,1.28790208028963,0.918157067287848,0.0320733982306336,NA,NA
"double_snorm",43,"ideal",0.00658909253377141,0.497119069208258,0.997491384332291,NA,0.606519766065093,NA
"double_snorm",43,"mixed",1.17487096558725,1.28804384755407,0.917769168684708,0.032494737630772,NA,0.00412819363590348
"double_snorm",44,"simple",2.0018745153313,1.0002402140084,1.15043467792556,0.230272350415045,NA,NA
"double_snorm",44,"ideal",0.0108059595249304,0.496757582362356,1.00478794889657,NA,0.595988648736337,NA
"double_snorm",44,"mixed",1.98582205086261,0.979182967102782,1.14791120687129,0.268695527329987,NA,-0.159114100814838
"double_snorm",45,"simple",0.408652437853403,1.08132332390025,0.93091279142176,-0.144121807435971,NA,NA
"double_snorm",45,"ideal",0.0143703227350473,0.507379311270063,0.994959669237254,NA,0.606837996082093,NA
"double_snorm",45,"mixed",0.355536616978022,1.03493618539722,0.854471541054573,-0.168002607396743,NA,-0.22199047002591
"double_snorm",46,"simple",0.400063561646712,1.01081556650397,0.938635818441621,-0.178903978925251,NA,NA
"double_snorm",46,"ideal",0.00792297931164213,0.49856308860531,1.00272348767151,NA,0.59816851114966,NA
"double_snorm",46,"mixed",0.575417677676486,0.979711495272983,0.898025744841088,-0.192191002822953,NA,-0.219197891480387
"double_snorm",47,"simple",0.69446988890729,1.01378384244772,0.936927748116327,0.151294204367226,NA,NA
"double_snorm",47,"ideal",0.0118586282992413,0.501936284087093,0.982692294712236,NA,0.590597623715961,NA
"double_snorm",47,"mixed",0.692996186727189,1.01333732420639,0.938019806478636,0.151861015687348,NA,0.00955565354064934
"double_snorm",48,"simple",1.75476437490673,1.10006899803278,0.968186244015909,-0.138296304775395,NA,NA
"double_snorm",48,"ideal",0.0103234107104749,0.500106000480079,1.00196543819445,NA,0.596950641959624,NA
"double_snorm",48,"mixed",1.85774941064222,1.06697382742737,0.945293136649292,-0.151693752533825,NA,-0.15252482756442
"double_snorm",49,"simple",0.467438828887441,1.17337571762642,1.14465655745933,0.0516956471542048,NA,NA
"double_snorm",49,"ideal",0.0119772267642659,0.508649553396386,0.996570945957502,NA,0.597968678363291,NA
"double_snorm",49,"mixed",0.457989958119243,1.17169288841194,1.15262802532588,0.0354560216842905,NA,0.055377958201839
"double_snorm",50,"simple",0.858506725377988,1.05737722285362,0.927035527720315,-0.208399651548248,NA,NA
"double_snorm",50,"ideal",0.0161001427473755,0.494270236321145,0.998590489786389,NA,0.596298693381907,NA
"double_snorm",50,"mixed",0.914670940080496,1.02353358258423,0.895825911168231,-0.227916383487639,NA,-0.208336351815849
"double_snorm",51,"simple",1.38937489217393,0.961476966125444,1.02173871147496,-0.120244048056123,NA,NA
"double_snorm",51,"ideal",0.00840913566597242,0.495002876524212,0.988760630127698,NA,0.601846362373502,NA
"double_snorm",51,"mixed",1.37617757670299,0.96315967619925,1.02274823348479,-0.121619167124367,NA,-0.0231499620273524
"double_snorm",52,"simple",1.21480745012406,1.06006714964012,1.11611357208515,0.37914625543728,NA,NA
"double_snorm",52,"ideal",0.0121706575856149,0.484130206463887,0.996805840078132,NA,0.604121640929366,NA
"double_snorm",52,"mixed",1.30210696488025,1.04848112297539,1.12320003285509,0.401958880753656,NA,-0.133707673288367
"double_snorm",53,"simple",0.239915847636571,1.18343171320718,1.16429104808701,0.0318377129983203,NA,NA
"double_snorm",53,"ideal",0.0112152875193946,0.509603953840999,0.995440000295309,NA,0.589452809926936,NA
"double_snorm",53,"mixed",0.232248896693285,1.18402772772207,1.18034545910625,0.0532645782463567,NA,-0.0753498431548789
"double_snorm",54,"simple",1.65616650076611,1.17841496898169,0.939808656041802,0.13973294298773,NA,NA
"double_snorm",54,"ideal",0.0134544289462683,0.50298480009753,0.987007902168968,NA,0.597693916338044,NA
"double_snorm",54,"mixed",1.93611969254868,1.16098577128819,0.977014211442043,0.1679682053481,NA,-0.26191435534241
"double_snorm",55,"simple",1.41812250698763,0.98652480781239,1.03113472879391,-0.328612103129448,NA,NA
"double_snorm",55,"ideal",0.0134286606791675,0.494807965498886,1.00443930107059,NA,0.59939860473172,NA
"double_snorm",55,"mixed",1.30604252440949,0.974858734190419,1.03915669766033,-0.30674922417554,NA,-0.137529964526908
"double_snorm",56,"simple",1.97015378007716,0.964741645198848,1.11250911892933,-0.0747160991343194,NA,NA
"double_snorm",56,"ideal",0.00996354963414707,0.484484027981543,1.01183192699015,NA,0.609179647873062,NA
"double_snorm",56,"mixed",1.9121674237468,0.962975685748253,1.1097193408095,-0.0602769279041503,NA,-0.042458392263569
"double_snorm",57,"simple",0.21922700060942,0.994223243928428,0.965688612644336,-0.0563955876464911,NA,NA
"double_snorm",57,"ideal",0.00877786482906103,0.4787752993159,0.997384700452965,NA,0.613209779874773,NA
"double_snorm",57,"mixed",0.261662228939378,0.969292981523322,0.924074721242068,-0.042842731660858,NA,0.259007700067657
"double_snorm",58,"simple",0.727738545801671,1.32052484161795,0.843161526438951,-0.217753983981499,NA,NA
"double_snorm",58,"ideal",0.0118211591577718,0.494437375848008,0.988813925269331,NA,0.599368662795899,NA
"double_snorm",58,"mixed",0.682139215585344,1.30127911090593,0.867289169205558,-0.245755227549825,NA,-0.15540367279685
"double_snorm",59,"simple",0.600885657152723,1.19077363069016,1.01020640388414,-0.149572342394152,NA,NA
"double_snorm",59,"ideal",0.00862525886958971,0.502853684923999,1.01508350382538,NA,0.601755232338623,NA
"double_snorm",59,"mixed",0.52860753824137,1.17919373882714,0.994200581863909,-0.130456665934915,NA,0.164200723742692
"double_snorm",60,"simple",0.602745802713182,1.11344389059434,0.897631281067562,0.0433443696677469,NA,NA
"double_snorm",60,"ideal",0.0138407347977239,0.497074992456304,0.999861859340648,NA,0.588214889754269,NA
"double_snorm",60,"mixed",0.59512521687946,1.07097573081028,0.955323876217138,0.00692519640111242,NA,-0.231117512148718
"double_snorm",61,"simple",0.856245506463611,1.05733712365096,0.809419612497217,-0.0464865722902367,NA,NA
"double_snorm",61,"ideal",0.00612025339628031,0.509218300683001,1.00007053968092,NA,0.596285026622685,NA
"double_snorm",61,"mixed",1.05973454355761,1.04792194671131,0.839752687783319,-0.140240747322041,NA,-0.294279438689265
"double_snorm",62,"simple",0.474611050207108,1.01148172070499,1.04945389620306,0.292399588171352,NA,NA
"double_snorm",62,"ideal",0.00785419851489976,0.513586336616134,0.989834137792342,NA,0.6014931365549,NA
"double_snorm",62,"mixed",0.561013193681502,0.969126900964032,1.02792757968023,0.256134763545999,NA,0.247044524104596
"double_snorm",63,"simple",1.38793531543154,0.970089200514047,0.984565110177442,-0.112015223557805,NA,NA
"double_snorm",63,"ideal",0.011128263673231,0.496880170900525,0.996492570892957,NA,0.60197476025326,NA
"double_snorm",63,"mixed",1.45123328371927,0.972493309502364,0.979093569214022,-0.126374703271777,NA,-0.0885930386191222
"double_snorm",64,"simple",0.549106412939588,1.16020158599221,1.0903032319226,0.230538583120983,NA,NA
"double_snorm",64,"ideal",0.0131998967103486,0.519250023034521,1.01244281228366,NA,0.607729302531446,NA
"double_snorm",64,"mixed",0.531458486817241,1.16089719197764,1.08011155145292,0.216580421685663,NA,0.0825602853609578
"double_snorm",65,"simple",0.725912838733119,0.954291909116778,0.989406297794706,0.133441121843034,NA,NA
"double_snorm",65,"ideal",0.0154881070211051,0.502958435586369,1.0025531886769,NA,0.607457950853563,NA
"double_snorm",65,"mixed",0.736969011714189,0.950602474148573,1.00176549895774,0.13036140813204,NA,-0.113131762846086
"double_snorm",66,"simple",0.632954027212575,1.13360814341319,1.03087650037531,-0.0201910858217247,NA,NA
"double_snorm",66,"ideal",0.0111365205861279,0.523109018536353,0.979325339364014,NA,0.597000376632264,NA
"double_snorm",66,"mixed",0.621121689362424,1.14102437658192,1.03453166358104,-0.00313349715987927,NA,-0.100834605558941
"double_snorm",67,"simple",0.649458419950497,1.19281981292096,1.01242408931977,-0.337034923756355,NA,NA
"double_snorm",67,"ideal",0.00589543809025366,0.494661968837025,1.0032805500831,NA,0.592977693582925,NA
"double_snorm",67,"mixed",0.544164217342137,1.18401827085174,1.02345496029198,-0.330406747975056,NA,0.133957056415804
"double_snorm",68,"simple",0.457834633846696,1.01235987708378,1.02029604464068,0.197674340478288,NA,NA
"double_snorm",68,"ideal",0.00871115099572594,0.51198194661032,1.00584554074753,NA,0.604343160127562,NA
"double_snorm",68,"mixed",0.457587897787056,1.01176096650854,1.02400762819161,0.20143221783684,NA,-0.0217860965342719
"double_snorm",69,"simple",0.518253636866503,1.29349097769815,0.975724644870171,0.204509994797877,NA,NA
"double_snorm",69,"ideal",0.0137055628604304,0.494089396285191,1.00435110200561,NA,0.610000722508056,NA
"double_snorm",69,"mixed",0.486225204396519,1.21851053749886,0.87940942471805,0.256356438509866,NA,0.3411604931738
"double_snorm",70,"simple",0.532282732420785,1.20286879229005,1.2912540840718,0.138626967909878,NA,NA
"double_snorm",70,"ideal",0.0160223945045102,0.505933879966946,1.00580225478688,NA,0.596514222943936,NA
"double_snorm",70,"mixed",0.538195563367421,1.20503003105233,1.29177411858084,0.144643947075008,NA,-0.0164878939653907
"double_snorm",71,"simple",0.177640621193964,1.08069319158062,1.1001503650515,0.146192628421001,NA,NA
"double_snorm",71,"ideal",0.0103770050917841,0.485354447956202,0.985679600871232,NA,0.609195832432495,NA
"double_snorm",71,"mixed",0.174817710002527,1.07937758995024,1.09691244854822,0.148103437938395,NA,-0.0170131349185085
"double_snorm",72,"simple",1.12322427269849,0.955770489278053,1.03397286551235,0.0208827654808586,NA,NA
"double_snorm",72,"ideal",0.0190921695198933,0.50414653752339,1.00089136981778,NA,0.597350609819247,NA
"double_snorm",72,"mixed",0.971885566330483,0.954326061399783,1.05446999194969,0.0156647870174926,NA,-0.199488163487461
"double_snorm",73,"simple",0.918004838467313,1.10464436185651,0.983003092562916,0.158102703047961,NA,NA
"double_snorm",73,"ideal",0.00777645511415921,0.508614509108248,0.990931374747286,NA,0.590164220611577,NA
"double_snorm",73,"mixed",0.970311877349734,1.09038252158315,1.02513628091227,0.163316377825572,NA,-0.172571539201831
"double_snorm",74,"simple",0.321696050270446,1.09783369803243,1.07059752459901,-0.149677346065512,NA,NA
"double_snorm",74,"ideal",0.0105452216217254,0.513000877868799,0.995896254541087,NA,0.587193548193875,NA
"double_snorm",74,"mixed",0.314791742498051,1.09822927539713,1.07660700410162,-0.149616362693097,NA,-0.0233277711195213
"double_snorm",75,"simple",0.348959331817781,1.02508191809129,1.05952835599822,0.142752673053658,NA,NA
"double_snorm",75,"ideal",0.0108079495949076,0.494142599231863,1.00059510754294,NA,0.600307101920995,NA
"double_snorm",75,"mixed",0.521342131018943,1.01555318551047,1.05618080995012,0.109937157278053,NA,0.130299759154264
"double_snorm",76,"simple",0.548440844162403,1.17071650718654,0.970601494571557,0.182360050429919,NA,NA
"double_snorm",76,"ideal",0.00912821395766696,0.503989013508824,0.984958333845312,NA,0.602898285110213,NA
"double_snorm",76,"mixed",0.672338630824524,1.17243256071855,0.975186944872331,0.202970449643002,NA,-0.23507196929691
"double_snorm",77,"simple",0.723186590232747,1.02910600369852,1.07422683120564,0.138812392140268,NA,NA
"double_snorm",77,"ideal",0.0130294893078644,0.518274436208693,1.00803913062797,NA,0.58207145381599,NA
"double_snorm",77,"mixed",0.757515205682111,1.0242732057865,1.0659600051901,0.126963434966933,NA,0.0764646469062189
"double_snorm",78,"simple",0.650625301939452,0.896650819078788,1.01749135330943,-0.237880495023105,NA,NA
"double_snorm",78,"ideal",0.0107769224159486,0.488003879051196,1.0142595426901,NA,0.598560631495885,NA
"double_snorm",78,"mixed",0.652740602308389,0.896520506860433,1.02010741042151,-0.238240486950038,NA,0.00601679924744609
"double_snorm",79,"simple",0.42904565574672,1.13217136036681,0.724633461495446,0.134480055325186,NA,NA
"double_snorm",79,"ideal",0.014763367543748,0.50856121474961,1.01743290198365,NA,0.606521809711722,NA
"double_snorm",79,"mixed",0.433480913831008,1.13269142133404,0.72416389441807,0.136837590758756,NA,0.00577199482834693
"double_snorm",80,"simple",0.693775199475327,1.13332556981063,1.14928687267779,-0.204864384142796,NA,NA
"double_snorm",80,"ideal",0.00776784881303501,0.503450077264633,0.998563401825676,NA,0.604603683846043,NA
"double_snorm",80,"mixed",0.570525868355594,1.13490763093262,1.16047150994669,-0.156243911565291,NA,-0.0901708157244881
"double_snorm",81,"simple",0.337542414647018,1.09514188328917,1.09907244902018,-0.0204821849169029,NA,NA
"double_snorm",81,"ideal",0.00971756094800212,0.520380946484509,0.982738215705352,NA,0.595514057940237,NA
"double_snorm",81,"mixed",0.387445187985869,1.10428392366489,1.10355581431417,-0.0102822980022523,NA,-0.0866292688668798
"double_snorm",82,"simple",0.424008561499618,1.02926549497345,0.953533497330933,-0.164891618977982,NA,NA
"double_snorm",82,"ideal",0.00876787512454796,0.488251134372956,1.00507288224906,NA,0.611822474036864,NA
"double_snorm",82,"mixed",0.390222543589745,1.00383881697733,1.03372665520203,-0.116947447456142,NA,0.290559122302896
"double_snorm",83,"simple",1.05565345862286,1.05885657688321,1.24311067613518,-0.0765078060925869,NA,NA
"double_snorm",83,"ideal",0.00851011462962248,0.504094460083865,1.00534275828869,NA,0.597233469380965,NA
"double_snorm",83,"mixed",1.22343127155467,1.0368083646355,1.27579862626976,-0.15799962535863,NA,0.165742995214687
"double_snorm",84,"simple",0.495631301117757,0.994850873424028,0.96162399435034,0.239078613035495,NA,NA
"double_snorm",84,"ideal",0.0152757135226005,0.523817469130981,0.997229880848877,NA,0.583423727035879,NA
"double_snorm",84,"mixed",0.525360985378335,0.988382556042215,1.00914952884835,0.174899168266981,NA,-0.183761195759783
"double_snorm",85,"simple",0.307810240679501,1.01471156192049,1.03641836182024,-0.0872908587059262,NA,NA
"double_snorm",85,"ideal",0.00892500995919271,0.480628957377701,0.990118705563939,NA,0.606742204846665,NA
"double_snorm",85,"mixed",0.309436687243463,1.01251393910806,1.02100945031794,-0.082186466888926,NA,-0.0920027972192346
